,name,area,volume,normalized_joints,normalized_contacts,normalized_holes,material
10150,Ball R1 (10),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10151,Ball R1 (11),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10152,Ball R1 (12),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10153,Ball R1 (13),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10154,Ball R1 (14),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10155,Ball R2 (1),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10156,Ball R2 (2),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10157,Ball R2 (3),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10158,Ball R2 (4),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10159,Ball R2 (5),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10160,Ball R2 (6),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10161,Ball R2 (7),0.28274333882308145,0.014137166941154071,0,0,0,Metal_Non-Ferrous
10162,Ball R2 (8),0.28274333882308145,0.014137166941154071,0,0,0,Metal_Non-Ferrous
10163,Ball R2 (9),0.28274333882308145,0.014137166941154071,0,0,0,Metal_Non-Ferrous
10164,Ball R2 (10),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10165,Ball R2 (11),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10166,Ball R2 (12),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10167,Ball R2 (13),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10168,Ball R2 (14),0.28274333882308145,0.014137166941154073,0,0,0,Metal_Non-Ferrous
10169,Lock Ring,19.592888418754526,0.9127285820780069,0,0,1,Metal_Aluminum
10170,17mm Axle,129.461031832902,15.890223591922023,0,0,1,Metal_Ferrous_Steel
10171,paredes,696000.0,4770000.000000004,0,13,0,Other
10172,muebles bases,316800.0,5130000.000000001,0,6,0,Other
10173,tope de granito,149691.6160421185,247411.43402738706,0,7,0,Other
10174,mueble vertical,79800.0,1242000.0,0,4,0,Other
10175,mueble de union izq,28381.959999999995,25241.472000000074,0,3,0,Other
10176,rodapie,41382.00000000001,33210.00000000006,0,4,0,Metal_Ferrous_Steel
10177,puerta superior 1,9766.340877679035,8311.448836453059,0,2,0,Wood
10178,puerta superior 2,13232.982765826006,11308.098267199472,0,2,0,Wood
10179,mueble superior der.,89366.39999999997,79376.43600000057,0,2,0,Other
10180,puerta superior 3,9671.586835957354,8227.45232786388,0,1,0,Wood
10181,case1,255.42441063840846,33.37440737591014,0,26,6,Plastic
10182,case2,625.7911286816842,146.54939644763022,4,40,9,Plastic
10183,cylinder2,11.933969825422063,2.8248153943527683,1,7,0,Metal_Non-Ferrous
10184,nobe,22.124494792857167,3.723341081627954,1,6,0,Plastic
10185,cylinder1,4.890457035821065,0.5680565004368235,1,4,0,Metal_Non-Ferrous
10186,inside structure,209.03385604657439,24.339385830030004,0,20,1,Plastic
10187,Base Bocina,235.78759594743863,54.269908169872416,0,2,0,Metal_Ferrous_Steel
10188,Almohuadilla,160.0718735876903,48.90319556512681,0,1,0,Other
10189,Cubierta Bocina,443.9885983928779,465.6224951781896,0,3,0,Plastic
10190,Almohuadilla (1),160.0718735876903,48.90319556512681,0,1,0,Other
10191,Base Bocina (2),235.78759594743863,54.269908169872416,0,2,0,Metal_Ferrous_Steel
10192,Base Bocina (1),443.98859839287786,465.62389186430335,0,4,0,Plastic
10193,Aros,636.2244885952425,270.36573638334846,0,0,0,Metal_Non-Ferrous
10194,Cilindro,32.986722862692815,7.853981633974468,0,0,0,Metal_Non-Ferrous
10195,Tope cilindro,3.6455041152255854,0.5186769471076721,0,0,0,Metal_Non-Ferrous
10196,Cilindro 1,32.986722862692815,7.8539816339744775,0,0,0,Metal_Non-Ferrous
10197,Tope cilindro 1,3.6455041152255743,0.5186769471076692,0,0,0,Metal_Non-Ferrous
10198,Cilindro 2,32.98672286269284,7.853981633974485,0,0,0,Metal_Non-Ferrous
10199,Tope cilindro 2,3.6455041152255743,0.5186769471076692,0,0,0,Metal_Non-Ferrous
10200,Cilindro 3,32.98672286269284,7.853981633974475,0,0,0,Metal_Non-Ferrous
10201,Tope cilindro 3,3.6455041152255743,0.5186769471076692,0,0,0,Metal_Non-Ferrous
10202,Tope cilindro 3 (1),3.6455041152255743,0.5186769471076694,0,0,0,Metal_Non-Ferrous
10203,Tope cilindro 3 (1) (1),3.6455041152255743,0.5186769471076694,0,0,0,Metal_Non-Ferrous
10204,Tope cilindro 3 (2),3.6455041152255743,0.5186769471076695,0,0,0,Metal_Non-Ferrous
10205,1er Piso,516.1280000000002,131.09651199999755,0,0,0,Other
10206,Escalon 1,129.03200000000004,32.774128,0,0,0,Other
10207,2do Piso,516.1279999999997,131.0965119999996,0,0,0,Other
10208,Escalon 2,129.03200000000007,32.77412800000001,0,0,0,Other
10209,Escalon 3,129.03199999999947,32.77412799999928,0,0,0,Other
10210,3er Piso,516.1279999999997,131.0965119999996,0,0,0,Other
10211,Escalon 4,129.0320000000001,32.774128000000005,0,0,0,Other
10212,Pins 2,1.7615918102264545,0.010742064746286084,0,0,0,Metal_Non-Ferrous
10213,Cap 2,2.5862045273986447,0.0787475151305566,0,0,0,Plastic
10214,yellow box (big),0.2612015827817473,0.008453656698744668,0,0,0,Metal_Aluminum
10215,yellow box (big) (7),0.2612015827817473,0.008453656698736671,0,0,0,Metal_Aluminum
10216,yellow box (big) (5),0.26120158278174743,0.008453656698736675,0,0,0,Metal_Aluminum
10217,yellow box (big) (3),0.2612015827817474,0.00845365669874467,0,0,0,Metal_Aluminum
10218,yellow box (big) (2),0.2612015827817473,0.008453656698744668,0,0,0,Metal_Aluminum
10219,yellow box (big) (1),0.2612015827817474,0.008453656698744677,0,0,0,Metal_Aluminum
10220,yellow box (big) (4),0.2612015827817474,0.008453656698744667,0,0,0,Metal_Aluminum
10221,yellow box (big) (6),0.26120158278174743,0.00845365669873667,0,0,0,Metal_Aluminum
10222,yellow box (medium),0.10367090820607565,0.002113811496549,0,0,0,Metal_Aluminum
10223,yellow box (medium) (2),0.10367090820607565,0.002113811496549,0,0,0,Metal_Aluminum
10224,yellow box (medium) (3),0.10367090820607569,0.0021138114965489935,0,0,0,Metal_Aluminum
10225,yellow box (medium) (4),0.10367090820607572,0.002113811496549001,0,0,0,Metal_Aluminum
10226,yellow box (medium) (1),0.10367090820607565,0.002113811496549,0,0,0,Metal_Aluminum
10227,yellow box (small),0.052893320513303844,0.0007703394666723784,0,0,0,Metal_Aluminum
10228,yellow box (small) (4),0.05289332051330388,0.0007703394666723759,0,0,0,Metal_Aluminum
10229,yellow box (small) (2),0.05289332051330387,0.0007703394666723774,0,0,0,Metal_Aluminum
10230,yellow box (small) (3),0.05289332051330387,0.0007703394666723759,0,0,0,Metal_Aluminum
10231,yellow box (small) (5),0.052893320513303844,0.000770339466672379,0,0,0,Metal_Aluminum
10232,yellow box (small) (1),0.052893320513303844,0.000770339466672379,0,0,0,Metal_Aluminum
10233,yellow box (tiny),0.022437527112088084,0.00021283516619238503,0,0,0,Metal_Aluminum
10234,yellow box (tiny) (12),0.022437527112088074,0.00021283516619238535,0,0,0,Metal_Aluminum
10235,yellow box (tiny) (2),0.02243752711208808,0.00021283516619238497,0,0,0,Metal_Aluminum
10236,yellow box (tiny) (3),0.022437527112088088,0.00021283516619238495,0,0,0,Metal_Aluminum
10237,yellow box (tiny) (7),0.022437527112088084,0.00021283516619238486,0,0,0,Metal_Aluminum
10238,yellow box (tiny) (5),0.022437527112088095,0.0002128351661923851,0,0,0,Metal_Aluminum
10239,yellow box (tiny) (4),0.022437527112088084,0.00021283516619238522,0,0,0,Metal_Aluminum
10240,yellow box (tiny) (1),0.022437527112088088,0.00021283516619238495,0,0,0,Metal_Aluminum
10241,yellow box (tiny) (11),0.022437527112088074,0.00021283516619238486,0,0,0,Metal_Aluminum
10242,yellow box (tiny) (9),0.022437527112088077,0.00021283516619238478,0,0,0,Metal_Aluminum
10243,yellow box (tiny) (16),0.022437527112088088,0.0002128351661923854,0,0,0,Metal_Aluminum
10244,yellow box (tiny) (6),0.022437527112088084,0.00021283516619238497,0,0,0,Metal_Aluminum
10245,yellow box (tiny) (10),0.022437527112088077,0.00021283516619238478,0,0,0,Metal_Aluminum
10246,yellow box (tiny) (20),0.0224375271120881,0.00021283516619238484,0,0,0,Metal_Aluminum
10247,yellow box (tiny) (13),0.022437527112088077,0.00021283516619238546,0,0,0,Metal_Aluminum
10248,yellow box (tiny) (8),0.022437527112088074,0.00021283516619238478,0,0,0,Metal_Aluminum
10249,yellow box (tiny) (19),0.022437527112088095,0.00021283516619238532,0,0,0,Metal_Aluminum
10250,yellow box (tiny) (15),0.022437527112088077,0.00021283516619238532,0,0,0,Metal_Aluminum
10251,yellow box (tiny) (18),0.02243752711208808,0.00021283516619238532,0,0,0,Metal_Aluminum
10252,yellow box (tiny) (14),0.022437527112088077,0.00021283516619238543,0,0,0,Metal_Aluminum
10253,yellow box (tiny) (21),0.022437527112088095,0.00021283516619238568,0,0,0,Metal_Aluminum
10254,yellow box (tiny) (32),0.022437527112088067,0.00021283516619238592,0,0,0,Metal_Aluminum
10255,yellow box (tiny) (25),0.022437527112088074,0.00021283516619238522,0,0,0,Metal_Aluminum
10256,yellow box (tiny) (29),0.022437527112088067,0.00021283516619238616,0,0,0,Metal_Aluminum
10257,yellow box (tiny) (26),0.022437527112088067,0.00021283516619238595,0,0,0,Metal_Aluminum
10258,yellow box (tiny) (27),0.02243752711208806,0.0002128351661923861,0,0,0,Metal_Aluminum
10259,yellow box (tiny) (17),0.022437527112088077,0.00021283516619238535,0,0,0,Metal_Aluminum
10260,yellow box (tiny) (22),0.02243752711208808,0.00021283516619238546,0,0,0,Metal_Aluminum
10261,yellow box (tiny) (24),0.022437527112088074,0.0002128351661923853,0,0,0,Metal_Aluminum
10262,yellow box (tiny) (23),0.022437527112088074,0.00021283516619238627,0,0,0,Metal_Aluminum
10263,yellow box (tiny) (28),0.022437527112088067,0.00021283516619238616,0,0,0,Metal_Aluminum
10264,yellow box (tiny) (30),0.022437527112088067,0.00021283516619238616,0,0,0,Metal_Aluminum
10265,yellow box (tiny) (33),0.022437527112088067,0.00021283516619238543,0,0,0,Metal_Aluminum
10266,yellow box (tiny) (34),0.02243752711208806,0.0002128351661923811,0,0,0,Metal_Aluminum
10267,yellow box (tiny) (31),0.022437527112088018,0.00021283516619238595,0,0,0,Metal_Aluminum
10268,yellow box (tiny) (35),0.02243752711208808,0.000212835166192385,0,0,0,Metal_Aluminum
10269,yellow box (tiny) (36),0.02243752711208808,0.00021283516619238497,0,0,0,Metal_Aluminum
10270,black box (tiny),0.02243752711208804,0.00021283516619238598,0,0,0,Metal_Aluminum
10271,black box (tiny) (17),0.02243752711208803,0.00021283516619238579,0,0,0,Metal_Aluminum
10272,black box (tiny) (4),0.02243752711208804,0.0002128351661923853,0,0,0,Metal_Aluminum
10273,black box (tiny) (1),0.022437527112088025,0.00021283516619238627,0,0,0,Metal_Aluminum
10274,black box (tiny) (8),0.02243752711208801,0.00021283516619258704,0,0,0,Metal_Aluminum
10275,black box (tiny) (5),0.02243752711208801,0.00021283516619238592,0,0,0,Metal_Aluminum
10276,black box (tiny) (16),0.022437527112088032,0.00021283516619238595,0,0,0,Metal_Aluminum
10277,black box (tiny) (10),0.022437527112088032,0.0002128351661925875,0,0,0,Metal_Aluminum
10278,black box (tiny) (6),0.02243752711208801,0.00021283516619238592,0,0,0,Metal_Aluminum
10279,black box (tiny) (18),0.02243752711208803,0.00021283516619238579,0,0,0,Metal_Aluminum
10280,black box (tiny) (24),0.02243752711208804,0.0002128351661923853,0,0,0,Metal_Aluminum
10281,black box (tiny) (13),0.022437527112088032,0.00021283516619238595,0,0,0,Metal_Aluminum
10282,black box (tiny) (11),0.022437527112088032,0.0002128351661925875,0,0,0,Metal_Aluminum
10283,black box (tiny) (25),0.02243752711208804,0.0002128351661923853,0,0,0,Metal_Aluminum
10284,black box (tiny) (23),0.02243752711208804,0.00021283516619238562,0,0,0,Metal_Aluminum
10285,black box (tiny) (7),0.02243752711208801,0.00021283516619258704,0,0,0,Metal_Aluminum
10286,black box (tiny) (22),0.022437527112088032,0.0002128351661923858,0,0,0,Metal_Aluminum
10287,black box (tiny) (3),0.02243752711208804,0.0002128351661923853,0,0,0,Metal_Aluminum
10288,black box (tiny) (14),0.022437527112088032,0.00021283516619238595,0,0,0,Metal_Aluminum
10289,black box (tiny) (9),0.022437527112088032,0.0002128351661925875,0,0,0,Metal_Aluminum
10290,black box (tiny) (2),0.022437527112088018,0.00021283516619238703,0,0,0,Metal_Aluminum
10291,black box (tiny) (12),0.022437527112088032,0.0002128351661925875,0,0,0,Metal_Aluminum
10292,black box (tiny) (15),0.022437527112088032,0.00021283516619238595,0,0,0,Metal_Aluminum
10293,black box (tiny) (19),0.02243752711208803,0.00021283516619238579,0,0,0,Metal_Aluminum
10294,black box (tiny) (20),0.02243752711208803,0.00021283516619238579,0,0,0,Metal_Aluminum
10295,black box (tiny) (21),0.02243752711208801,0.00021283516619238557,0,0,0,Metal_Aluminum
10296,black box (tiny) (26),0.022437527112088032,0.0002128351661925875,0,0,0,Metal_Aluminum
10297,black box (tiny) (27),0.022437527112088032,0.0002128351661925875,0,0,0,Metal_Aluminum
10298,black box (tiny) (28),0.022437527112088032,0.0002128351661925875,0,0,0,Metal_Aluminum
10299,black box (tiny) (29),0.022437527112088032,0.0002128351661925875,0,0,0,Metal_Aluminum
10300,black box (tiny) (30),0.022437527112088032,0.00021283516619258766,0,0,0,Metal_Aluminum
10301,black box (tiny) (31),0.022437527112088032,0.00021283516619258766,0,0,0,Metal_Aluminum
10302,black box (tiny) (32),0.022437527112088032,0.0002128351661925875,0,0,0,Metal_Aluminum
10303,black box (tiny) (33),0.02243752711208804,0.0002128351661923853,0,0,0,Metal_Aluminum
10304,black box (tiny) (34),0.022437527112088088,0.00021283516619238592,0,0,0,Metal_Aluminum
10305,black box (tiny) (35),0.0224375271120881,0.0002128351661923858,0,0,0,Metal_Aluminum
10306,black box (tiny) (36),0.022437527112088126,0.000212835166192386,0,0,0,Metal_Aluminum
10307,black box (tiny) (37),0.022437527112088126,0.000212835166192386,0,0,0,Metal_Aluminum
10308,black box (tiny) (38),0.022437527112088105,0.000212835166192386,0,0,0,Metal_Aluminum
10309,black box (tiny) (39),0.02243752711208812,0.0002128351661923862,0,0,0,Metal_Aluminum
10310,black box (small),0.05289332051330388,0.0007703394666723757,0,0,0,Metal_Aluminum
10311,black box (small) (1),0.05289332051330385,0.0007703394666723753,0,0,0,Metal_Aluminum
10312,black box (small) (2),0.05289332051330379,0.0007703394666723773,0,0,0,Metal_Aluminum
10313,Inside,22.47850007006319,2.8565802837748606,0,0,0,Plastic
10314,Pins,0.9746700118290714,0.006373585199948632,0,0,0,Metal_Non-Ferrous
10315,Yellow LED,0.5459072060425393,0.03124221119345988,0,0,0,Other
10316,Green LED,0.5459072060425395,0.031242211193459882,0,0,0,Other
10317,Stack,8.406981180427548,0.08074992325309524,0,0,0,Metal_Aluminum
10318,PosaBrazos,198.4088176155566,86.561090071442,0,1,0,Plastic
10319,PosaManos2,201.27276431687648,86.74638339527945,0,1,0,Plastic
10320,Base1,245.28006562498587,168.09980150679468,0,2,1,Plastic
10321,Tabla Informativa,3076.000000000002,1676.00000000001,0,0,0,Metal_Ferrous_Steel
10322,X (1),5823114.416518624,29094035.123271167,0,0,0,Other
10323,DOCKING PORT T,128084.05839192538,1287698.9309769573,0,0,0,Metal_Ferrous_Steel
10324,DOCKING PORT B,128084.05839192538,1287698.930976957,0,0,0,Metal_Ferrous_Steel
10325,DOCKING PORT R,109289.36924684822,907964.4737231,0,0,0,Metal_Ferrous_Steel
10326,DOCKING PORT L,109289.36924684822,907964.4737231005,0,0,0,Metal_Ferrous_Steel
10327,Docking Port DOOR R,57192.83347845031,167573.08438357047,0,0,3,Metal_Aluminum
10328,Docking Port WINDOW R,753.9822368615503,628.3185307179587,0,0,0,Plastic
10329,Docking Port DOOR L,57192.83347845029,167573.08438357234,0,0,3,Metal_Aluminum
10330,Docking Port WINDOW L,753.9822368615503,628.3185307179587,0,0,0,Plastic
10331,Docking Port DOOR T,57192.83347845044,167573.0843835685,0,0,3,Metal_Aluminum
10332,Docking Port WINDOW T,753.9822368615503,628.3185307179587,0,0,0,Plastic
10333,Docking Port DOOR B,57192.83347845042,167573.08438357053,0,0,3,Metal_Aluminum
10334,Docking Port WINDOW B,753.9822368615503,628.3185307179587,0,0,0,Plastic
10335,DECK 5,1503181.145508457,7333224.898218269,0,0,0,Other
10336,Crew Quarters (22),417109.91299402586,1441883.17289629,0,0,0,Other
10337,HALL L4,207478.39190118978,492255.3931404813,0,0,0,Other
10338,HALL R4,207478.39190118975,492255.3931404719,0,0,0,Other
10339,Crew Quarters (13),417109.9129940258,1441883.1728962928,0,0,0,Other
10340,Cutaway (10),417109.91299402603,1441883.1728962911,0,0,0,Metal_Ferrous_Steel
10341,Crew Quarters (21),417109.91299402574,1441883.1728962911,0,0,0,Other
10342,Cutaway (9),417109.91299402603,1441883.172896323,0,0,0,Metal_Ferrous_Steel
10343,Cutaway (8),417109.912994026,1441883.1728962974,0,0,0,Metal_Ferrous_Steel
10344,Crew Quarters (19),417109.912994026,1441883.1728962953,0,0,0,Other
10345,Crew Quarters (17),417109.91299402586,1441883.1728962946,0,0,0,Other
10346,Crew Quarters (15),417109.91299402586,1441883.1728962965,0,0,0,Other
10347,Cutaway (7),417109.9129940261,1441883.1728963305,0,0,0,Metal_Ferrous_Steel
10348,Cutaway (6),417109.91299402615,1441883.1728962967,0,0,0,Metal_Ferrous_Steel
10349,Crew Quarters (12),417109.9129940259,1441883.1728962893,0,0,0,Other
10350,Storage (5),181800.71411927743,4904526.043518842,0,0,0,Other
10351,Storage (6),181800.71411927746,4904526.043518839,0,0,0,Other
10352,Storage (7),181800.7141192774,4904526.043518838,0,0,0,Other
10353,Cutaway (3),417109.91299402615,1441883.1728962986,0,0,0,Metal_Ferrous_Steel
10354,Cutaway (4),417109.9129940261,1441883.1728963305,0,0,0,Metal_Ferrous_Steel
10355,Cutaway (2),417109.91299402603,1441883.172896323,0,0,0,Metal_Ferrous_Steel
10356,Cutaway (1),417109.912994026,1441883.1728962974,0,0,0,Metal_Ferrous_Steel
10357,Cutaway (5),417109.9129940259,1441883.172896292,0,0,0,Metal_Ferrous_Steel
10358,Crew Quarters (6),417109.91299402586,1441883.17289629,0,0,0,Other
10359,Storage,181800.7141192774,4904526.043518842,0,0,0,Other
10360,Crew Quarters (5),417109.9129940259,1441883.1728962874,0,0,0,Other
10361,Crew Quarters (4),417109.91299402586,1441883.1728962965,0,0,0,Other
10362,Crew Quarters (3),417109.91299402586,1441883.1728962946,0,0,0,Other
10363,Crew Quarters (2),417109.912994026,1441883.1728962953,0,0,0,Other
10364,Crew Quarters (1),417109.9129940256,1441883.172896293,0,0,0,Other
10365,Crew Quarters,417109.91299402586,1441883.1728962928,0,0,0,Other
10366,DECK 4,1503181.145508457,7333224.898218269,0,0,0,Other
10367,DECK 2,1503181.145508457,7333224.898218269,0,0,0,Other
10368,Crew Quarters (7),417109.9129940258,1441883.1728962976,0,0,0,Other
10369,Crew Quarters (1) (1),417109.9129940258,1441883.1728962949,0,0,0,Other
10370,Crew Quarters (2) (1),417109.91299402586,1441883.1728962923,0,0,0,Other
10371,Crew Quarters (3) (1),417109.91299402586,1441883.172896296,0,0,0,Other
10372,Crew Quarters (4) (1),417109.91299402574,1441883.1728962995,0,0,0,Other
10373,Crew Quarters (5) (1),417109.91299402586,1441883.1728962883,0,0,0,Other
10374,Storage (1),181419.32912197383,4887233.364839919,0,0,0,Other
10375,Crew Quarters (6) (1),417109.91299402586,1441883.172896289,0,0,0,Other
10376,Cutaway (5) (1),417109.912994026,1441883.1728962911,0,0,0,Metal_Ferrous_Steel
10377,Cutaway (1) (1),417109.9129940259,1441883.1728962911,0,0,0,Metal_Ferrous_Steel
10378,Cutaway (2) (1),417109.91299402603,1441883.1728963228,0,0,0,Metal_Ferrous_Steel
10379,Cutaway (4) (1),417109.91299402603,1441883.172896337,0,0,0,Metal_Ferrous_Steel
10380,Cutaway (3) (1),417109.91299402615,1441883.1728962986,0,0,0,Metal_Ferrous_Steel
10381,Right Storage 1,181419.32912197313,4887233.364839806,0,0,0,Other
10382,Right Storage 2,181800.7141192774,4904526.0435188385,0,0,0,Other
10383,Left Storage 2,181800.71411927743,4904526.043518841,0,0,0,Other
10384,Crew Quarters (12) (1),417109.91299402586,1441883.1728962874,0,0,0,Other
10385,Cutaway (6) (1),417109.91299402615,1441883.1728963004,0,0,0,Metal_Ferrous_Steel
10386,Cutaway (7) (1),417109.91299402603,1441883.1728963333,0,0,0,Metal_Ferrous_Steel
10387,Crew Quarters (15) (1),417109.9129940259,1441883.172896298,0,0,0,Other
10388,Crew Quarters (17) (1),417109.91299402586,1441883.172896296,0,0,0,Other
10389,Crew Quarters (19) (1),417109.91299402586,1441883.1728962923,0,0,0,Other
10390,Cutaway (8) (1),417109.9129940259,1441883.1728962911,0,0,0,Metal_Ferrous_Steel
10391,Cutaway (9) (1),417109.91299402603,1441883.1728963228,0,0,0,Metal_Ferrous_Steel
10392,Crew Quarters (21) (1),417109.91299402574,1441883.1728962949,0,0,0,Other
10393,Cutaway (10) (1),417109.91299402586,1441883.172896293,0,0,0,Metal_Ferrous_Steel
10394,Crew Quarters (13) (1),417109.91299402586,1441883.1728962974,0,0,0,Other
10395,HALL R3,727430.4970627939,1755341.2454853687,0,0,0,Other
10396,HALL L3,727430.4970627939,1755341.2454853812,0,0,0,Other
10397,Crew Quarters (22) (1),417109.91299402586,1441883.172896289,0,0,0,Other
10398,DECK 3,1503181.145508457,7333224.898218269,0,0,0,Other
10399,HALL R2,200300.49622715902,474807.8376616852,0,0,0,Other
10400,HALL L2,200300.49622715922,474807.8376616924,0,0,0,Other
10401,DECK HATCH R2,55383.60595733676,248162.9933680756,0,0,0,Metal_Aluminum
10402,DECK HATCH R3,55378.14472837603,248143.33814975858,0,0,0,Metal_Aluminum
10403,DECK HATCH R4,55383.60595733664,248162.99336807418,0,0,0,Metal_Aluminum
10404,DECK HATCH R5,55389.093475352114,248139.20729420008,0,0,0,Metal_Aluminum
10405,DECK HATCH L2,55383.605957336644,248162.99336807238,0,0,0,Metal_Aluminum
10406,DECK HATCH L4,55383.60595733664,248162.99336807407,0,0,0,Metal_Aluminum
10407,DECK HATCH L5,55389.0934753521,248139.2072941996,0,0,0,Metal_Aluminum
10408,DECK HATCH L3,55378.14472837604,248143.3381497582,0,0,0,Metal_Aluminum
10409,DECK 1,1503181.145508457,7333224.898218269,0,0,0,Other
10410,HALL 1R,200300.49622715902,474807.8376616852,0,0,0,Other
10411,HALL 1L,200300.496227159,474807.8376616924,0,0,0,Other
10412,DECK HATCH L1,55383.605957336644,248162.9933680785,0,0,0,Metal_Aluminum
10413,DECK HATCH R1,55383.60595733679,248162.99336808122,0,0,0,Metal_Aluminum
10414,DECK 6,1503181.145508457,7333224.898218269,0,0,0,Other
10415,HALL R5,207478.39190118975,492255.3931404719,0,0,0,Other
10416,HALL L5,207478.39190118978,492255.3931404813,0,0,0,Other
10417,DECK HATCH L6,55389.093475352136,248139.20729420014,0,0,0,Metal_Aluminum
10418,DECK HATCH R6,55389.09347535215,248139.2072942012,0,0,0,Metal_Aluminum
10419,Hull Cutaway (1),5371377.727291389,26490950.420548238,0,0,2,Metal_Ferrous_Steel
10420,Hull (1) (1),14137547.796441834,70203951.8957932,0,0,4,Metal_Ferrous_Steel
10421,Crew Quarters Full,417109.9129940259,1441883.1728962893,0,0,0,Other
10422,AS 1110-Metric M8 x 20 (1) (1) (2) (1),10.125862860949864,1.764380261481616,1,4,0,Metal_Ferrous_Steel
10423,AS 1110-Metric M8 x 20 (1) (1) (2) (2),10.125862860949864,1.7643802614816149,1,4,0,Metal_Ferrous_Steel
10424,AS 1110-Metric M8 x 20 (4),6.437234907106063,0.7482307320761417,0,3,0,Metal_Ferrous_Steel
10425,AS 1110-Metric M8 x 20 (1) (1) (3),10.125862860949853,1.764380261481612,1,4,0,Metal_Ferrous_Steel
10426,AS 1110-Metric M8 x 20 (3) (2),6.437234907106066,0.7482307320761448,0,3,0,Metal_Ferrous_Steel
10427,Carriage vertical plate,179.69915328882837,22.630174267119457,1,24,3,Metal_Aluminum
10428,AS 1110-Metric M8 x 20 (1),6.437234907106067,0.748230732076143,0,3,0,Metal_Ferrous_Steel
10429,AS 1110-Metric M8 x 20 (1) (1),10.125862860949857,1.7643802614816118,1,4,0,Metal_Ferrous_Steel
10430,AS 1110-Metric M8 x 20 (3) (1),6.437234907106066,0.7482307320761439,0,3,0,Metal_Ferrous_Steel
10431,AS 1110-Metric M8 x 20 (3),6.437234907106069,0.748230732076145,0,3,0,Metal_Ferrous_Steel
10432,AS 1110-Metric M8 x 20 (1) (1) (2),10.125862860949864,1.7643802614816144,1,4,0,Metal_Ferrous_Steel
10433,Bearing (2) (1),13.910638579239393,2.0711858677500965,1,5,0,Metal_Ferrous_Steel
10434,AS 1110-Metric M8 x 20 (5),6.43723490710607,0.7482307320761424,0,3,0,Metal_Ferrous_Steel
10435,AS 1110-Metric M8 x 20 (1) (1) (4),10.125862860949862,1.7643802614816184,1,4,0,Metal_Ferrous_Steel
10436,AS 1110-Metric M8 x 20 (1) (1) (1) (1),10.125862860949859,1.7643802614816135,1,4,0,Metal_Ferrous_Steel
10437,Bearing (2) (2),13.910638579239393,2.0711858677500934,1,5,0,Metal_Ferrous_Steel
10438,Carriage horizontal plate,141.26831569646035,18.412407105255355,0,18,3,Metal_Aluminum
10439,AS 1110-Metric M8 x 20,6.43723490710607,0.7482307320761443,0,3,0,Metal_Ferrous_Steel
10440,Bearing (4),13.910638579239397,2.071185867750091,1,5,0,Metal_Ferrous_Steel
10441,AS 1110-Metric M8 x 20 (1) (1) (1),10.125862860949857,1.764380261481609,1,4,0,Metal_Ferrous_Steel
10442,AS 1110-Metric M8 x 20 (2),6.4372349071060695,0.7482307320761447,0,3,0,Metal_Ferrous_Steel
10443,mount,17.90872079765309,1.6900047765128474,0,0,0,Plastic
10444,pod,157.57454746288937,15.748599453268866,0,2,0,Plastic
10445,CARAFFE,1448.448963167238,1710.4840879107464,0,2,1,Metal_Aluminum
10446,LID1,511.1913657303467,141.91844108533013,1,2,0,Metal_Aluminum
10447,HOT RING,234.77202483500048,36.76834353138523,1,2,0,Metal_Non-Ferrous
10448,WATER,582.7399230167644,876.670586670809,1,5,0,Other
10449,BLACK SPHERE,15.984999123722709,3.941492935807782,1,2,1,Plastic
10450,LEVEL H20,49.83974517205972,12.349469592821169,1,12,0,Plastic
10451,lid bump,11.177096907949622,1.2596541049237013,0,1,1,Plastic
10452,BISCUIT,270.3810506523698,257.1445251719896,2,4,1,Metal_Aluminum
10453,LID2,349.6777626865477,95.74487505146278,1,3,0,Metal_Aluminum
10454,Cos,3.1026043270800496,0.13078410580001332,0,55,0,Plastic
10455,Alero dret,0.27365168305983006,0.005227116494745615,0,2,0,Plastic
10456,Alero esq,0.2736548612588485,0.005226077694042201,0,2,0,Plastic
10457,Boto central,0.07386593629099795,0.00033476426295430236,0,5,0,Plastic
10458,Fletxa,0.0004257670546646606,3.279305772176556e-07,0,2,0,Plastic
10459,Fletxa (1),0.0004257670546646604,3.279305772176554e-07,0,2,0,Plastic
